productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000FML7SW,BandIT Therapeutic Forearm Band,A15TL6AFB6D2RA,0/0,2,1359331200,"Save your money and purchase a plain type of strap band, this is a joke, I don't see any good support.",health personal care,medical supplies equipment,braces
B0006GJXW4,Bang Gun with Flag,ANNETPKSAEEF0,0/0,3,1357257600,This gun is a very simply and cheaply made toy. I bought it to go along with my Harley Quinn cosplay and it looks cute in pictures but isn't all that great to actually use. You have to roll up the flag nice and neat and reset the trigger every time you use it.,toys games,novelty gag toys,gag toys practical jokes
B0006GJXW4,Bang Gun with Flag,A1T28AGZMH4L7H,0/0,5,1359072000,I was very pleased with my purchase of this gun. It looks exactly like the photo and works great with a Harley Quinn costume. I highly recommend buying this item.,toys games,novelty gag toys,gag toys practical jokes
B0006GJXW4,Bang Gun with Flag,A1JE5PT13767EA,0/0,5,1361836800,"I give this five stars because I got what I paid for and love it. Yes, it's not the most perfect quality but it did the job when I dressed up as Harley Quinn for Halloween. Who ever invented this, THANK YOU!",toys games,novelty gag toys,gag toys practical jokes
B000Q6XR2G,Barbara's Bakery Cheese Puffs,A3F81DG8BHX9EF,0/0,5,1361836800,"We live in a very rural area and things like this are hard to find around here. My husband really enjoyed these, and the price wasn't too horribly high.",grocery gourmet food,snack food,puffed snacks
B000GCTVDY,Barbasol Shaving Cream 11 oz (312 g),ADI20I187VRE7,0/0,5,1359936000,This is bar none the best shaving cream I have ever used. I have tried all of the fancy ones but this is old school stuff that just works well.,health personal care,personal care,shaving hair removal
B0007V63D0,Barbie Collector Pink Label - Dolls of the World - Princess of the Pacific Islands,A16C0D6BZZFSIF,0/1,1,1344384000,"The Barbie doll looks different compared to the picture. It is not exactly shown on the picture. Th really one looks much more used. I don't like this product but since I don't want to pay shipping for returning, I decided to keep it.",toys games,dolls accessories,dolls
B00005O7NV,Barbie Dolls of the World,A211GUGGJBUABD,0/0,2,1356652800,I was very disappointed in this doll. Does not have much going for it and highly overpriced. She still hasn't been taken out of the box.,toys games,dolls accessories,dolls
B0006JMFO4,"Barbie Fairytopia Trolls - 3"" Troll Dolls - Peeble & Patter & Phred",A1UQR3O0V0OBOH,0/0,4,1356048000,"OMG I was googling those old ugly troll dolls and came upon this! I used to have these when I was a kid, I just can't believe it.",toys games,dolls accessories,dolls
B000ETRDMA,Barbie Store It All - Pink,ABYRR9I1UKV7L,0/0,5,1356480000,"My twin nieces loved them, they are quite durable also,they could fit all their barbies in them. They are well worth your money!!",toys games,dolls accessories,dolls
B000ETRDMA,Barbie Store It All - Pink,AW5F9ONTCWT1Q,0/0,5,1356566400,Bought for great-granddaughter and the minute she saw it she loved it. Has not put it down.. Has great storage space..,toys games,dolls accessories,dolls
B000ETRDMA,Barbie Store It All - Pink,A6I9WZ0OTA8DS,0/0,4,1356652800,"I would have liked the inside to be divided into sections in stead of a large open space, but it still a very useful organizer with shllow compartments in the lid.",toys games,dolls accessories,dolls
B000ETRDMA,Barbie Store It All - Pink,A2U11YYXVVUB6Y,0/0,4,1358467200,item is very useful for storage of all those small barbie items and the wheels on it are handy to say the least,toys games,dolls accessories,dolls
B000ETRDMA,Barbie Store It All - Pink,A22QBQBWEZY1RU,0/0,4,1358812800,"MOMMY loves this because I/we can finally store all of the loose Barbie accessories and she can drag it along with her wherever she wants to play with them. I wish it had another layer of storage compartments, but I like the fact that the smaller compartment is deeper so that you can put larger items in there or you can store lots of clothes in it. Considering even buying a 2nd one!",toys games,dolls accessories,dolls
B000KKW5C6,Bar-B-Que Mop,A1ZADTD68PC83X,0/0,1,1346976000,I say 'opps' because after putting it into water where one would assume it would be use it feel apart.,health personal care,household supplies,cleaning tools
B00021DVCQ,Bare Escentuals BareMinerals,A3S63OHR2OGOGF,0/0,5,1347235200,I am so glad that I purchased this product,beauty,makeup,face
B00021DVCQ,Bare Escentuals BareMinerals,A2CY78WDXN5Z7D,0/0,4,1347840000,I love Bare Minerals makeup. It goes on so smooth you can hardly tell your wearing makeup. Its light and great in the warmer weather. My old makeup form years ago would make me sweat and my makeup run. This is really good makeup and does not do that. The only thing I dont like is the lock lid. It makes the last bit of makeup not come out of the container. I like the older lids Bare Minerals used to have.,beauty,makeup,face
B00021DVCQ,Bare Escentuals BareMinerals,A16S8XNLF0FEMA,0/0,4,1349481600,"I received my product on time and its the right color but my container doesn't twist and click to lock into place, so I always have minerals floating around in the lid. Not the biggest problem, I'll live.",beauty,makeup,face
B00021DVCQ,Bare Escentuals BareMinerals,A3N70C72M208UR,0/0,1,1353888000,"I have used bare escentials for years, so I know how the makeup appears on my skin. Once I received this makeup, I tried it and noticed there was no coverage whatsoever and suspected it may be fake. I did some research online and it said that there should be a batch number on the bottom of each bare minerals container and warned of the dangers of fake imitations due to the high levels of copper etc that could be in it. In order to confirm my suspicions, I went and retrieved an old container which I purchased from Sephora, so I knew it was legit. Sure enough the imitation was the same in appearance, but the major difference was that the fact that there was no batch # on the imitation (There was one on the good container) and the font on the bottom label is different.Buyers Beware as there is no telling how this makeup is composed and that in itself is scary!",beauty,makeup,face
B000N195PC,Bare Escentuals bareMinerals Blush,A2V1KG0J7SBXUI,0/0,5,1357603200,"goes on easy, so natural looking and stays on all day. I love this brand and this shade. So do others as it is sometimes hard to find at retail.",beauty,makeup,face
B000IXLCWO,Barefoot Dreams CozyChic Baby Receiving Blanket,A2R6QAY76H2KGE,0/0,5,1361059200,"this blanket is so soft, and the perfect size for when I am on the go with my little one. We don't go anywhere without it!",baby products,nursery,bedding
B0001EL658,BareMinerals Brushes,A3JVO73BCRS01Q,0/0,5,1352073600,"I love this brush! I use it for my bare minerals foundation, this is now the only brush that I use. It is very soft, and it gets the makeup on evenly.",beauty,tools accessories,makeup brushes tools
B0001EL658,BareMinerals Brushes,A33CP1VLOLW6J6,0/0,5,1353542400,"Love this brush for touch up areas before I put on the entire face , swirl, tap, buff.... LOVE BARE MINERALS!",beauty,tools accessories,makeup brushes tools
B0001EL658,BareMinerals Brushes,A3FBTTJWO14GQE,0/0,4,1359504000,I like this concealer brush. I've been using it for about a year now and I wouldn't switch it for anything else.,beauty,tools accessories,makeup brushes tools
B000HHOK9S,BareMinerals Eye Shadow,A3U51NR0SWVE8T,0/0,5,1356393600,"I am in my upper fifties, so bright eye colors are not an attractive option for me! This soft pink is a light color that I use as a neutral shadow that brightens up my upper lids (which tends to disappear with darker & taupe colors.) I use the darker colors (with a light touch) in the crease of my lid. Then I accent my eyes with a little smidgeon of white in both corners of my eyes and a dot in the middle of the lid & blend - it makes my eyes sparkle & the whites look a little brighter. I find that using a subtle shade of eyeliner in teal, deep forest green or charcoal are just the right amount of color to bring out my hazel eyes and looks nice with my silver hair! At this age, less is more - Really!",beauty,makeup,eyes
B000EN5K5S,BareMinerals Eye Shadow,A1WP2JMHAP128V,01-Jan,1,1357862400,"While I love, love, love this product, placing an order with this particular vendor was a mistake. It did arrive in a very timely fashion, however it came in the small, sample size packaging. I could have gone to the store myself and purchased the full size version for a couple of dollars more. This was a complete rip-off & I am very dissatisfied due to the fact that no where in the description was it mentioned that this was the small size. Won't be placing an order with them again!",beauty,makeup,eyes
B000EN7ND0,BareMinerals Eye Shadow,A2935KMMRUELY4,0/0,5,1361404800,I have been using this makeup for years and I must say it is the most natural looking on the market.,beauty,makeup,eyes
B000QE5GU4,"bareMinerals MATTE SPF 15 Foundation with Click, Lock, Go Sifter",A36D0X7QM6LOLH,01-Jan,1,1349913600,"I used to use the original Bare Minerals, it covered well but it was too shiny. It didn't help that I have an oily T-zone. When I saw this product I thought it would be great since it's for oily skin, but I was wrong....so wrong. After about an hour, the makeup ""slides"" off of my nose and chin and clumps up, leaving bare spots. So of course I have to reapply to those areas, but it looks horrible since it's all clumped. There is no ""smoothing"" it back out. I ordered the fair shade but it's still too dark for me. This matte version does not cover well at all. I've tired with just the matte makeup, using with the Bare Minerals primer, and with concealer, but it still doesn't cover the redness on my skin. Oh, and if you have even the smallest wrinkles, it will cause them to stand out horribly. I will never waste my money on any of these products ever again.",beauty,makeup,face
B000QE5GU4,"bareMinerals MATTE SPF 15 Foundation with Click, Lock, Go Sifter",A1GZ19SM03TNGA,0/0,3,1356912000,"After watching commercials, was excited to try this makeup and brush. It's a total let down. I have pale skin so purchased the fair makeup & brush. Doesn't look like makeup. Goes on like light powder. Not at all what I was expecting. Thought there would be coverage especially for my freckles and age spots. It doesn't cover anything & just looks like you put powder on your face with no makeup. Not like the commercials advertise. Lastly, this product is small and not worth the price they charge for it. I would not recommend this product. Thumbs down for me.",beauty,makeup,face
B00007KQF3,Barielle Nail Strengthener Cream Cuticle Care Products,A2W3PWW06C6FWR,01-Jan,5,1348358400,"This product works great in keeping your nails from chipping and splitting and also keeps your cuticles soft and moisturized. I've been using Nail Strengthening Cream for several years, and my nails and cuticles are in better shape than before. I've tried using other nail strengtheners, but they don't work as well, so I always go back to Barielle's product.",beauty,skin care,hands nails
B0002XAGWC,Barley Dog Barley Grass Juice Powder - 11 oz,AZZL1RS5J2O6E,0/0,5,1360713600,I sprinkle it on top of their food and they lap it up like it's a treat. Keeps their breath fresh and helps keep them from wanting to eat grass,pet supplies,dogs,health supplies
B0007V7RO4,Barnett Bandito Toy Blowgun,A2W5Y6V6FD2ID,0/0,3,1357862400,It certainly shoots the darts a long way and without a great deal of effort. The only down side is that the sucker part of the dart does not stick to anything...even glass. But the kids love it.,toys games,sports outdoor play,blasters foam play
B0002HV63Q,Barnie's CoffeeKitchen Santa's White Christmas (12oz Ground),A11MTSVXC8XR09,01-Jan,5,1356220800,"There are other coffee companies out there who create their own Christmas Blend, but nothing can compare to Barnie's Santa's White Christmas. It has been a family tradition to have this in the house for the last 10 years and we were heartbroken when the local Barnie's closed in our mall. Thank goodness we can still purchase it on line!!!",grocery gourmet food,beverages,coffee
B000I6G2OO,"Barry's Bakery French Twist, Wild Raspberry, 5 Ounce Tubs (Pack of 12)",A2RS5ZFTJSZ9T1,0/0,5,1358899200,"I was introduced to these by a friend at a get-together. Unable to find them in my supermarket, I turned to Amazon. At one point plus for 2 pieces, this is a tasty treat well worth the money.",grocery gourmet food,snack food,unknown
B00003XAKR,Basic Comfort Handy's Plus Pad,A29NV2YITU0EJK,0/0,5,1359936000,"I purchased this for my elderly mother and she really likes it. In fact we went back and bought more when the first ones wore out from lots of washing. This pad gives excellent coverage and has a soft surface that allows for it to be placed on top of the sheet to catch accidents and avoid having to wash the sheets. The extended sides allows it to be tucked in securely so that it does not bunch up and become uncomfortable even when you move around in your sleep. It is small enough to be easily washable in a standard machine and is a quality product. We will buy it again, I am sure.",health personal care,baby child care,unknown
B00078ZHPS,Basic Comfort Ultra Plush Changing Pad Cover,A36K2N527TXXJN,0/0,5,1352764800,"After a few diaper changing ""accidents"" it became quite obvious that having a few of these change pad covers is essential. Fortunately we had ordered them in advance, and were happy to have them with us. They are soft and plush, and our baby feels comfortable on it. They also seem to be largely water repellant, which, again, is a great feature. They are easy to wash and clean, and we've had only the best experience with them thus far. Highly recommended.",baby products,diapering,changing table pads covers
B00078ZHPS,Basic Comfort Ultra Plush Changing Pad Cover,A28ZIEGFQ87AKG,0/0,5,1360713600,"The color and material are great! I haven't washed it yet though, so I'm not sure how it turns out after washing.",baby products,diapering,changing table pads covers
B0007V6PFQ,Bass Brushes Lg. Oval Hair Brush Wood Bristles,A3MIR7WLZKWX8U,03-Mar,4,1348099200,"I have recently ordered both the Widu and this brush, so I can directly compare them for me. The Widu brush is a bit softer on my scalp; the Bass is slightly sharper and feels stronger and a bit rougher. I prefer the Widu, but not by much and the price is a lot better for the Bass. Overall, I much prefer either of these brushes to regular plastic bristle brushes. I am a swimmer and these are a lot more gentle on my hair after swimming.",beauty,hair care,styling tools
B0007V6PFQ,Bass Brushes Lg. Oval Hair Brush Wood Bristles,A2F43EN6P4RIFK,0/0,5,1356998400,"This brush is beautiful! It disperses your hair's natural oils throughout your hair for healthy, shiny locks. It feels nice on the scalp and detangles my hair well.",beauty,hair care,styling tools
B000KCXKOQ,Bassetts Jelly Babies 215gr (7.6oz) Bag,A38DGWI322M3SC,0/0,5,1353888000,"These are by far the best gummy candy I've ever had. I originally decided to try them because of Doctor Who, but I still keep a bag or two on hand most of the time. Plus, they're a much healthier alternative to most sugary snacks.",grocery gourmet food,candy chocolate,gummy candies
B000IG8HQU,Bassinet Waterproof Mattress Protector - Size 17x31,A2BP923MTI262D,0/0,4,1349740800,"This is a fine product, but not really necessary. It provided some cushioning in the bassinet more than anything else. I had a mattress, this mattress pad, a sheet, and then a Carters Keep Me Dry Flannel Waterproof cover, which was easy to change out whenever it got wet. So a waterproof mattress pad wasn't needed. But if you want to add a little cushion but still have a relatively firm surface for the baby, this is a good option.",baby products,nursery,bedding
B000H0ESTM,Bath Buzz Caffeinated Soap,A2CI78P6R0JBWF,01-Feb,5,1356393600,"Unfortunately I don't have a review for the product as I bought it for a stocking stuffer, (she seemed to love it though). However, if you do buy this, make sure it is from Chemical Evolutions. Shortly after I had bought the product I noticed that estimated delivery date was the 27th, obviously this wouldn't work. I contacted them about my concerns and they let me know that they would take care of me. They upped the shipping and got it here December 24th.... BEAUTIFUL. They even sent a hand written note ""Hope you got it in time, Happy Holidays from Chemical Evolutions""",beauty,bath body,cleansers
B0001TSG3S,"Bath Gel, Honey Mango 2oz.",A38CLMYP4XUODX,0/0,5,1346976000,I purchased this for my husband he has sensitive skin and its hard to find something that doesnt break him out this is a great product the smell is not over barring a light citrus with is good.,beauty,bath body,cleansers
B0001TSG3S,"Bath Gel, Honey Mango 2oz.",A2CNSKETBUBRQJ,0/0,5,1354406400,A light refreshing smell. Good lather. It lasts a very long time overall a very good buy for the money.,beauty,bath body,cleansers
B000N5S0KE,"Batiste Dry Shampoo, 5.05 fl. oz.",A1MH8AMADOLQN8,01-Feb,5,1353024000,"I used to wash my hair every other day. but the that second day, I would have greasy gross hair and would have to wear it up in a bun. I now wash my hair every 3-4 days and my hair looks better than that 2nd greasy hair day before I discovered this amazing stuff! I can now wear my hair down all the time!! I LOVE THIS STUFF and im stocking up! PS I spray it in my hair/bangs the day after I washed my hair. So I spray at night before bed and again in the morning, everyday (except the day I washed my hair). I got the tropical scent and I love it. I currently have dark hair and it does make my hair white/gray for a few seconds after I spray but I just brush it and it's gone. Not even an issue. It dissappears quick.",beauty,hair care,shampoos
B000N5S0KE,"Batiste Dry Shampoo, 5.05 fl. oz.",A1NBK07JEBCFI,0/0,5,1354492800,One of the best dry shampoos. Cheap! Works great at combating greasy non washed hair. I use it on my hair the days I don't bathe.,beauty,hair care,shampoos
B000A2BVC4,Batman Deluxe Vinyl Statue by Kotobukiya,A34X48MMP2M8G7,0/0,5,1356566400,"all the details of batman are realistic, as you would expect. attention to detail is fantastic. I proudly display it on the fireplace mantle",toys games,action toy figures,figures
B0007LRRNU,Batman Dual-Compartment Lunch Kit by Thermos Insulated,ACXZZ7KTY5CT0,0/0,5,1349654400,Perfect lunchbox to go with his Pottery Barn Batman Backpack. It is well made and I believe will last the school year!,toys games,action toy figures,accessories
B0007LRRNU,Batman Dual-Compartment Lunch Kit by Thermos Insulated,A15MK8LZ5P9TVN,0/0,4,1360972800,"I love this lunchbox! It is a lot smaller than I thought it would be, but I have not had any trouble fitting my lunches into it even with my unusual sized Tupperware. I don't see much purpose to the zipper bottom &#34;secret&#34; utility belt compartment and think it would have been better if that extra two inches was just extended to the main compartment, especially because it can make the bag rather soft at the bottom and want to tip over a bit. Besides, it's a Batman lunchbox, how cool is that?",toys games,action toy figures,accessories
B000BN8UFI,Batman Squirting Orchid the Joker Action Figure 1989,A14WVDQ9TWYB93,0/0,5,1351296000,"When the 1989 Batman movie & Toy Biz Batman toyline came out, I was 9yrs old. I remember that following Christmas getting Batman & Joker. They we're so awesome! Eventually, once I was in my teens for a few years, I sold some toys in yard sales & gave some to my kid neighbor. Should've kept them. Needless to say, my son & I have been collecting toys. He likes getting toys from late 70's,80's and 90's. I've recently bought this Joker toy (new in package) again. This Joker toy is awesome! He comes with his hat,cane, & bellow w/ tube, to put in his back. First you put the open end of the tube (other end attached to bellow) and then squeeze the bellow. It will fill w/ water after you quit squeezing it. Then just put the open end of the tube into/over this piece on Joker's back. Then when you squeeze the bellow again, water shoots out of his Orchid on his jacket! His legs can move & his knees bend. His arms move, but don't bend @ the elbows. His head can move left to right. This figure is a classic toy & great addition to any vintage/old school toy collector. This Joker is based off the Batman movie. Which has Jack Nicholson playing The Joker. Definitely recommend this toy to collectors of toys,comic books,ect... You may even wanna buy one boxed & one unboxed to mess around with, ha ha!",toys games,action toy figures,figures
B000N5RT2O,Battat Take Apart 4X4,A3LC86ZEDCMLK2,0/0,5,1348185600,The grandchildren love the take apart toys - so got two more. Love learning how to use a drill and change out the bits.,toys games,building toys,building sets
B000N5RT2O,Battat Take Apart 4X4,AUAXBW0T2HE9X,0/0,5,1355184000,Pieces are perfect size for little hands. The toy can really only be assembled one way so it provides a bit of structure. As opposed to giving a child a bucket full of Legos. This is a great toy for growing young minds.,toys games,building toys,building sets
B000N5RT2O,Battat Take Apart 4X4,A3OM7JFXCQY9A9,0/0,5,1355875200,My wife and I bought this for our 3 year old grandson. Thought it would be a good father-son work on together toy. Turned out to be a wonderful uncle-nephew work on together toy. Our grandson moves from one project to another quickly but he spent an unusual bit of time with this toy when he first got it. We would recommend this toy to others with similar age children-grandchildren.,toys games,building toys,building sets
B000GAVL8Y,"BATTERY,AAA,24/PK",A2I8MWMW8485PB,01-Jan,5,1349568000,"great came in fast ,just what i was looking for,i will buy again fron here if i need more,i don't know what else to say",health personal care,household supplies,household batteries
B00005U2HS,Battle Ravaged Spider-Man,AIJ2BICYGA6Y7,0/0,5,1344297600,"I've had this thing for 10 years, and in that time it has seen plenty of use. It's been dropped and flung countless times, yet it's still in great condition. It's also a very accurate representation of the final fight scene in the movie. I would recommend this to any Spidey fans looking to find a great collectible figure from the first film.",toys games,action toy figures,figures
B000MKU86E,Bauerfeind Achillo Train Pro Achilles Tendon Support,A3T7KEQG4UTTAZ,01-Jan,5,1353196800,"This German-made support may be pricy, but it absolutely delivers what it promises. I've been using it for occasions when my tendon is sore, but not disfunctional. This support enables me to play hours of soccer without further damaging or straining a tender tendon. Worth its weight in newly-found plying time!",health personal care,medical supplies equipment,braces
B0002Q0I7W,Bauerfeind MalleoTrain Ankle Support,A3FKAJG6HA1YAF,0/0,4,1355097600,"Very good construction. Recommended by Dr, made a big difference in how my ankles were feeling.I would recommend them",health personal care,medical supplies equipment,braces
B0002Q0I7W,Bauerfeind MalleoTrain Ankle Support,A3IB41HBPMBISP,0/0,5,1359331200,Does the job of giving much needed support to my foot after a fall that fractured my heel. It gets uncomfortable when my foot starts to swell....it will never really heal and I've accepted that.,health personal care,medical supplies equipment,braces
B000RAQC2I,"Bausch & Lomb Folding Pocket Magnifier, 5-20x",A2BT1MP9ZYNN7K,0/0,5,1352937600,"This is the classic B&L 3-lens magnifier. As always, excellent quality. As a matter of fact, I bought this to replace the one I lost.",health personal care,medical supplies equipment,daily living aids
B0007LRNG6,"Bausch & Lomb Hastings Triplet Magnifier, 14x",A37M4H0DOYZ694,0/1,3,1357862400,I was SO surprised at the size of this loop! I expected it to be twice the size it was. I didn't realize they were smaller than the ones that the jewelers use.,health personal care,medical supplies equipment,daily living aids
B000LDO1M4,Bausch and Lomb Folding Pocket Magnifier,A8M7Q579JUGF7,0/0,5,1358208000,I have used these as stock magnifiers in the coin business since 1987. It is a workhorse and meets my needs perfectly!,health personal care,medical supplies equipment,daily living aids
B0006B4VVW,Baxter of California Alcohol-Free After Shave Balm -- 4 oz.,A3CNT2JBRWN6SR,0/0,5,1358553600,"I love this aftershave. I have very sensitive, acne prone skin that will get very oily if I use the wrong aftershave. I am also prone to ingrown hairs. This aftershave balm helps sooth all my skin issues. Highly recommend to anyone looking for a good, non-greasy, non-drying aftershave balm.",health personal care,personal care,shaving hair removal
B000HAMQXM,"Bayer K9 Advantix II Red, 21-55lbs. 12 Month Supply Flea & Tick",A2LDZO4N6S25M6,0/0,5,1360281600,So far it has worked for me. More powerful than Frontline. Simple easy to use. Fast delivery. Make sure you put it on the dog's skin.,pet supplies,dogs,health supplies
B0000E262S,BbSounds Angelcare Movement Sensor w. Sound Monitor w. Two Parents' Units,AHRKKZLOYLD02,0/0,5,1348790400,"I thought it's time to write a review for this monitor. I got it with my first child three years ago. I now have my second child and love the peace of mind it brings us. Both of my boys were belly sleepers. This monitor would allow me to put them in their crib on their bellies without worrying about burying their faces. Yesterday morning the alarm went off. Before I got in the room the alarm turned off. I checked the baby (11 weeks old) and he was breathing and he his head was turned to the side so I could see he had plenty of air. The only thing I can think that happened was he stopped breathing long enough to trigger the alarm and the beeping was enough to startle him to start breathing again. This monitor is worth the price for any parent. Even when the baby wiggles his way up to the top of the crib, the monitor can still pick up his light breathing.I wouldn't plan on it being your only type of monitor. The parent units get too much static. We quickly stopped using those with my first child and only turn on the base when the baby is in his crib. Also, it doesn't work well if you have an incline in the crib. When our first child began to sleep in his crib we had him on an incline. The monitor couldn't pick up his light breathing with both the matress and his incline and would falsely go off.I also have a video monitor that i can view on my phone. Between these two monitors I have so much peace of mind.",baby products,safety,monitors
B0000E262S,BbSounds Angelcare Movement Sensor w. Sound Monitor w. Two Parents' Units,A206RNXKST9JLG,0/0,2,1357257600,"Started out fine, everything was great. But now, a few years later, the sound is awful. Whenever the speaker activates because our guy is making noise, it sounds like a distorted helicopter. It loses connection randomly, beeps all the time. We are about to toss it and buy a new one, to be honest. I don't understand, it seems to have &#34;worn out&#34; which makes no sense. It is just a speaker and monitor, nothing to fail...",baby products,safety,monitors
B00014DLJM,B-COMPLEX CHEWABLE STRAW/KIWI,A245UK1BZYFG7M,0/0,5,1355961600,"Will be ordering this again from amazon.com. They test good, and I take so many vitamins and supplementsit's nice to have one or more of them chewable.",health personal care,nutrition wellness,vitamins supplements
B000DZHCM6,BD BD Magni-Guide,AF4T80TU386C0,0/0,4,1353110400,This is helpful for my parents who need to see the dosage better on my son's syringes. It has been benefical to them.,health personal care,medical supplies equipment,occupational physical therapy aids
B0000DD8VM,BD BD Ultra-Fine 33 Gauge Lancets,A2VI5CIOWNL4RE,0/0,5,1355961600,I am monitoring my sugar which is new for me. These are very friendly and inexpensive. I would recommend to anyone.,health personal care,health care,diabetes
B0000533AY,BD DigitalThermometer,AXNRWZHJZLP9G,01-Jan,3,1348185600,"There is a lot of beeping. This thermometer beeps every four seconds to let you know that it is still in the correct place. It also takes a long time, so that is a lot of beeping, plus a lot of fast beeps when it is finished. The display lights up, but only if you push the power button when it is done. But if you push the button for too long, it turns off instead. It's an okay product in that it works and i don't have much trouble with the display. It could be better, but it could be worse, too.",health personal care,health care,family planning contraceptives
B0000533AY,BD DigitalThermometer,A8VX3BXZIYPX9,0/0,3,1358294400,Ordered this thermometer thinking it would beep and let me know if my kids had it in the right position when I was taking their temps. However the beeping must only be a feature on the basal thermometers because this thermometer does NOT beep. I could have gone to the local drugstore and got a digital thermometer that does the same thing for cheaper.,health personal care,health care,family planning contraceptives
B0000532EM,BD Ultra-Fine Ii 30 Gauge Lancets,ACRXR2D7TKEN0,02-Feb,5,1352073600,"The BD ultra-fine lancets are the best lancets out there! I have been a type 1 diabetic for 19 years and have tried lots of lancets and lancet devices. I've used the freebies that come with glucose meters, I've bought various brands (including store brands) of lancets and none compare. As the other reviewer stated, it is nice that the cap can go back on after use. I love these so much that I don't even use a lancet device to prick my finger. I just poke the needle in my finger. I was bruising from the devices and doing it on my own allows me to control the amount of pressure used. I continue to use the 30 gauge because they are great and I don't want to spend the extra $$ on the 33 gauge. I highly recommend these! I also love that Amazon sells them (cheaper too!) because I've been having a hard time finding them at Target, CVS, Walgreens, etc.",health personal care,health care,diabetes
B000HIV072,Be Amazing Insta-Worms,A1KY5G5FP31F2F,0/0,4,1360108800,"My granddaughter got a laugh out of this little example of chemistry for fun, but it was short lived. The good part is how it does work and is amusing to a small child. The bad part is the concept involved is beyond young kids. It is sort of a one time trick just for laughs. I guess that shouldn't be a surprise. It was entertaining and funny.",toys games,learning education,science
B000E0DYOU,Be Amazing Lab-in-a-Bag Test Tube Wonders,A1A6VXCUVRZWFN,0/0,5,1353888000,"I brought this out when my kids had friends over, both boys and girls. They had a good time, it wasn't as educational, but just something fun to do in the kitchen.",toys games,learning education,science
B000TA8MKG,Be Good My Little Sandbox Play Sets (Pirates Ahoy!),ACFT90GFNUQ8H,0/1,2,1344211200,this thing was no larger than a kchen plate and i know i should have looked at the size closer but for a 2 year old parts are choke hazards. Plus for a 2 year old cleaning upblue sand off the carpet all day really sucks.,toys games,novelty gag toys,unknown
B00004WKPU,Beads & Pattern Cards Set; 108 Beads-Assorted Colors/Sizes; no. LER0139,AIJSMVL0HMLC8,01-Jan,5,1355270400,I got these for my son who just turned three. He enjoys beading the string and I was really happy to see the plastic tips are longer than the bead is wide. This made it very easy for him to grab the ends as he passed it through. In the past we have not been so lucky. We are working on beading according to pattern but I know that is a skill he will master in time.,toys games,building toys,unknown
B000CPKYT0,Beanpod Candles,AVESV4X89E858,0/0,5,1358899200,"Lavendar is my scent. Not the sickly sweet candy type, but the earthy natural lavendar scent. This one fits the bill and is noce with the addition of the eucalyptus.",health personal care,health care,massage relaxation
B000CQY9EK,"Bean-zyme Anti-Gas Digestive Aid, 100 Capsules, Food Enzyme Dietary Supplement",AJ7XTRLI3EUC4,0/0,4,1358553600,"What can I say. I take these and I don't f@rt. Am I allowed to day f@rt?Beano works great too, but I think these might be more effective for some reason.Your gas mileage may vary.",health personal care,health care,digestion nausea
B0005Z7YIG,"Bear Creek Vegetable Beef Soup Mix, 9 Oz.,",A27B1QDN3K2AF1,0/0,5,1358899200,"Here's my personal recipe I've used for the past 14 or so years whenever I make this. I find it's WAY WAY better than following the label.You need:One 9 oz. package Bear Creek Vegetable Beef Soup MixOne 14 - 15 oz can diced tomatoesOne 14 - 15 oz can tomato sauceTwo 8 oz packages fresh sliced triple washed button mushroomsDisregard the instructions on the soup package. :)Open the can of tomatoes and pour them into a strainer. Use a spoon to scrape the strainer to help drain excess liquid off. Canned diced tomatoes come in many different types and seasonings. I recommend just plain Hunts or Del Monte diced tomatoes.Put 8 cups of your favorite spring water in a 4 quart pot. Salt and pepper the water, and add any other of your favorite seasoning (I use hot pepper flakes).Bring the water to a boil, then add the strained tomatoes, tomato sauce (I use Contadina), and both packages of fresh sliced mushrooms. (It will look like it's overloaded with mushrooms, but they will GREATLY reduce in size by the time cooking is done.) Start a kitchen timer for 20 minutes. Cover, wait until boiling starts again, then reduce heat to medium and partially uncover the lid so that you get a constant light rolling boil. Wait for the 20 minutes to expire.Now add the soup mix. Start another 20 minute timer. Stir until boiling starts up again, then again partially uncover until you have a constant light rolling boil, and wait for the second 20 minutes to expire.Turn off the heat, and transfer to an appropriate 10-12 cup heat resistant container.Cover the container and place in the refrigerator. You *can* eat it right away if you want, but after waiting a day, the mushrooms, tomatoes, and all of the ingredients from the soup mix will fully ""plump,"" marinate, and absorb the flavor. You can then reheat it and have the tastiest tomato-mushroom-barley stew ever!This same recipe / procedure also works very well with Bear Creek's Minestrone soup mix.",grocery gourmet food,pantry staples,canned jarred food
B000CRKOIE,"Bear Naked All Natural Granola, 12 Ounce Pouches (Pack of 6)",A3SA8EC84KAYA0,01-Jan,5,1360454400,Excellent toasty taste with plenty of nuts and raisins.A close runner up to UDI's Original granola.It is an Excellent value.,grocery gourmet food,breakfast foods,cereals
